review_text,label
wow i eaten brazilian style steak house around usa brazzaz staff david alonzo gouchos absolutely top notch i business i would proud call guys employees the food insanely perfect if like good meat fantastic service it you would fool miss place joe alaska,1
i love place i miss it i ve recently moved but beautiful see nana s bridgeport the prices decent excellent food get plus service always great,1
crazy awesome i ve four times visit great service great food killer i d like note cuisine modern take classics on note i want point puerto rican rice authentic the taste texture close i know i born raised boricua other that spectacular,1
i thought place really good at first i sure expect neighborhood great sort middle nowhere at least i m used to end turned money spot once sit bring delicious chips start meal this always plus me i usually starving time i actually end eating dinner the service average wait time food bad the burger i ordered cooked well merks cheese added greatness the specials day solid seemed good deal every day the complaint i music blaring and music heavy metal music ripping artwork walls if thats kind thing like power you thats i want head i sit dinner aside though food really good overall experience good one i def go back time maybe i festive rock c k attitude,1
other waiting line thease guys best dogs world i went new store wheeling looks nice same kinda like old hawks stadium vs new one,1
delicious best sushi takeout i chicago yet lava roll amazing it s cheapest take sushi extra worth treating night in not huge fan minimalist dine in experience i d stick take out,1
this just ordinary bakery a little bit overpricey doing i recently ordered cake well very disappointed instead exciting funny chemistry cake i saw childish silly decorated round piece art ugly colors imagine world to much frosting yeaaak dry not chocolate at all i never order something place recommend anyone avoid cost try experience something else save money time nerves,1
at friend s suggestion reading reviews here i wait try meli cafe i can t recall last time i regretted going dining establishment much let preface review saying food decent however horribly rude service overshadowed anything could made morning s experience worth return visit after waiting 30 minutes seated friend i immediately asked waitress ready order we asked coffee neither us even chance open menus yet we asked minutes our waitress came back within minute we still looking menu asked another minutes within another minute maybe three minutes total since initially seated waitress returned third time annoyed point i politely told waitress hurry i understand business busy sunday morning meli that s excuse rush us point can t appreciate experience my friend i ordered omelette asked third order crepes we asked crepes brought later everything came once when i pointed waitress said misunderstood walked away unacceptable let go one busboys came clear plates still eating again unacceptable after paying bill stuck around finish coffee already cups the waitress came by without saying anything began clearing table removed waters that it i never complain service restaurants strike 10 on way out i spoke manager service within earshot waiting line he problem telling us and line weekends expect customers get get out he cared nothing treating customers good experience surprised response i said i ll go elsewhere breakfast next time encouraged it there many great places chicago appreciate business give place second chance,1
correct im wrong place awesome my friend celebrated birthday left place full satisfied i already thinking celebrating birthday here the servers helpful sushi marvelous fantastic terrific all good stuff when found deliver too ordered next day yes good can t wait order more,1
i used like going glenns diner local quick bite eat wow changed making reservation like pulling teeth lists timing friendly either answer phone the food good get seated turned retaurant,1
many friends raved place i m chicago business i got chance visit budget 7 cab ride loop fantastic dining experience the place awards best restaurant design whole place really laid resemble barn farmhouse the decor fits well uniforms waitresses busboys waiters because chicago foodie hangout hipster central this type place expect see ira glass carried throne onlookers throw panties bra but hipsters i wound sitting next bikers really awesome ink the beer list insane mix many different types great beers i went house lambic mix then food this place renowned pork seafood course i ordered half chicken which came sausage and frites i really mood frites entire meal excellent and dessert too i went chocolate cream pie topped hazelnuts carmel kind vanilla creme ice cream and i m stuffed and thankful i visited,0
food decent reasonable latina barmaid round back bit slooooooooooooooooooooow moody not good combo book gets smiles though comes check toothy grin behind lots pancake makeup going soften stiffing doubt it,0
if obsessed beautifully decorated restaurants hint attitude welcome wakamono while demure servers attentive friendly host nine times ten attitude seems uninterested helping you once seated music little distracting there s koi pond front supposed relaxing and there s hip hop blasting overhead speakers their classic maki rolls a ok they re best making contemporary maki definitely try peter parker spider roll softshell crab eel not feint heart for vegetarians sweet potato roll contains yam cream cheese satisfy sweet tooth as drinks martinis nothing special after trying several running theme water drinks people order more because soft lighting would ideal place first date if mind p diddy rapping gazing eyes,0
meh this good pizza we like good sauce pizza the sauce giordano s chopped tomatoes there type seasoning tomatoes the toppings werent abundant as well ginos our service wasnt great we got right lunch rush my server never asked i wanted another beer after brought pizza never asked anything for that got crappy tip but i realize different styles pizza chicago so like chunky tomoatoes toppings plain jane pizza come here but like sauce thats well seasoning abundant toppings buttery crust go ginos,0
have twice times great experience fun place go friends share different items giant focaccia fantastic both times service good helpful wine entree suggestons made i appreciate,1
my dad loves place he s town pretty much must go their food good portions usually enormous salad bar expensive probably one best type dining establishment meaning super high end it s usually packed weekend beware plan ahead,1
i can t believe i reviewed uncommon ground yet when i moved neighborhood 2 years ago i thrilled find something indian middle eastern food i even more thrilled find environmentally socially conscious menu certified organic rooftop garden outdoor eating area allows dogs what could better a delicious menu too i come valentine s day birthday random nights out breakfasts friends i always pleased it get bit pricey start adding drinks great menu beer cocktails the menu changes seasonally i recently coat cheese spinach artichoke dip incredible on weekends i like order breakfast go pick up the chilaquiles chorizo die for yum,0
best sushi restaurant chicago i ve coming sunda since first opened atmosphere service food beverage quality always excellent the brussels sprout salad die for it s usually difficult get saturday night reservation can girls night go to spot,1
i love place the menu great the service great the prices appropriate it delightful environment perfect quick meal go it perfect lifestyle,1
after 4 hour plane ride windy city friends i decided wanted steaks reasonable price and boy kinzie deliver we party 6 seated nice roomy table the ambiance nice place get loud i able conversations people across table food delicious definitely try spring fever prixe fixe menu 3 courses 20 you need ask though they hand first i caesar salad beef medallions jumbo scallops tomato basil polenta the salad one best caesar salad s i ve ever had fan i would try that as main entree scallops jumbo still tasty perfectly cooked the beef medallions tender juicy sauce i forget was complimented well i ve never polenta before i can t compare i d say good well our favorite dish however came regular menu we agreed steak risotto best dish table so flavorful creamy for dessert decadent chocolate cake butter rum cheesecake the decadent chocolate cake little rich taste definitely needed paired ice cream balance out served whipped cream instead my friends i thought cheesecake amazing it s must try,0
just got back cinco de mayo dinner xoco fantastic i agree reviews system confusing big enough deal subtract experience we chips guac ok portions price chorizo torta mushroom torta both excellent the churros aztec hot chocolate seriously phenomenal the service also friendly helpful the host gave us cookie dessert little slow coming out all around fun experience great food friendly staff,0
i ribs tuff fatty fall bone the menu lots options i asked waiter suggestion went ribs what awful suggestion would never order again the quality food poor night the greek suburburb restaurant better ribs i would give one star food i going 2 stars location decor,0
ok i get it fine dining small portions every fricken ingredient fricken special ladi fricken dah we ordered la carte menu everything tasted really good unfortunately taste last long mouth went dinner dinner graham elliot my beef entree 4 bites i would liked soooo much better flavor 6 bites i give crap good things taste if i go restaurant full i go dinner i dinner get 2 stars book,0
i m l a i ve beverly center location several times i recently went chicago restaurant better la dual level setup view michigan ave the food my faves cajun jambalaya lemon cellos molten lava dessert was delicious never dissapoint area they please every palate my kids mom good friend eat anything the service always pleasant i ve never bad experience 15 times i ve gone getting car afterwards 20min wait i ll following tip yelp get self service valet 2 less,0
don t even think it my boyfriend heard couple people place good decided try it i ordered barbacoa dinner got skirt steak burrito also guacomole chips the burrito cheap 6 also tasted cheap my barbacoa lacked flavor i add sauce even taste somewhat decent the guacamole no taste expensive 5 small add salt taste edible chips dripping oil oh take credit cards make sure bring enough cash atm located restaurant conveniently all all looking good flavorful mexican food better going chipotle,0
i love decor interior restaurant huge but screams cheesecake factory i m sure who s around first service the wait short 15 minutes lunch dinner the hosts servers really friendly helpful though somebody could cleared plates table faster we almost got full bread orders actually came service little slow food i little everything the pasta tasted undercooked sauces bland the chicken parmesan dish i go wrong with i would go back try stuff since might bad first experience,1
giordano s fine pizza merits three stars many better options chicago this place go love cheese pizza get deep dish get enough cheese clog arteries weeks this good thing but love style deep dish i think edwardo s better the ingredients better giordano s tastes little bland and personally i d go lou malnati s pizzeria due selecting giordano s but giordano s locations city particularly loop area get points convenience because location near grant park i ve ordered takeout walked pie outdoor movie festival but seriously chicago visit better places go pizza fix,0
i went 24 hours ago i m still sweating gravy here s deal texas de brazil gives all you can eat meat yes there s salad bar even screw around it you came meat forget formalities settle like carnivore are for roughly 50 guys bring endless supply large meat skewers you dropping chunk slice whenever like it quite salty waiters excellent keeping water glasses topped mitigate dehydration i loved tenderloin chicken wrapped bacon also good parmesan pork interesting flavor sensation the sausage insanely spicy like hot stuff love it i fan ribs though for place meat comes medium rare odd run overcooked ribs no matter i pushed remains aside summoned meat bearers another round why i even bothering something i like garlic picanha around bend your server tell cleanse palette cinnamon bananas garlic mashed potatoes super chewy rolls also take residence table but time learn ditch anything walk four legs you came meat dammit demand sacrifice another victim the decor dark lots browns deep reds giant floral arrangements featured prominently and want bottle wine woman bungee trapeze thing soars along massive rack retrieve it this kind place once a year event save allowance fast 24 hours barge doors like kind demented noah demanding animals shoveled two by two mouth ark,0
piece attempts dazzle wide array toppings but can t pepperoni right cares make clam pizza i ordered pepperoni chicken pizza while cousin attempted mashed potato pizza yes mashed potato mine fine just fine the crust thin nondescript the sauce sub boyardee the cheese meant nothing i ate it i going motions i enjoy it i savor it i love i tried slice cousin s mashed potato version now i hate mashed potatoes and pizza thanks ton piece you people say new york style must eating frozen pizzas cooked flaming trash barrel queens maybe scores points brewpub pizza worth waiting long for chicago many great pizza joints this one one them i d rather get domino s and i hate domino s,0
wow i can t believe press place gotten and eating there i still get it i would give place 2 5 stars the place small like hot dog stand small i ordered cuban sandwich okay definitely worth ordering again i get better ones elsewhere and first cuban sandwich go around i ve many cuban miami i may willing give place another try again maybe not service good matter food mediocre,0
huge restaurant went early dinner girlfriends celebrate new jobs city my one friend went 16 salisbury steak amazing beautiful presentation tasted wonderful i burger nothing spectacular typical 10 burger guess i expected something little better grand lux my friend got 29 filet mignon horrible it came thin dry cooked order charcoaled boring presentation a side fried greasy onion rings ew i would preferred tasty potatoes grilled veggies ask me figured would lot better salisbury none us ones complain orders paid thought worth try sure enough manager came over apologized quickly took bill my friend would happy discount nice remove completely had probably would 4 unsatisfied customers leaving bad experience share others instead 4 decently happy customers leave share positive experience manager we ll problem coming back future probably refrain ordering filet least we ll return,0
great place love decor tasting menu interesting southern touches excellent presentation a steal 24 waiter friendly service slow would go back again the note place bit noisy side times hard hear waiter vice versa,1
fun times place vibrant decor tasty good great guac salsa dancing plentiful well partners swing dance floor catching cab pretty easy little much sangria,0
love love love place best sushi i ve had hands down clean quaint eating area servers knowledgeable super friendly street parking hard either,0
stumbling upon place walking neighborhood stepped inside check out the downstairs seating area little formal feeling walked upstairs lounge bar area much better laid back palm type trees offer privacy breaking spaces the tables practically top other hard climb neighborhood get out the appetizers tried excellent the spring rolls fresh shrimp beignets right also drinks little pricey comparable surrounding bars hood i say strong best dirty martini i d long time,0
if stairs there i would roll place having fondue many times before i known better but every time thing tons great food inexpensive price i go overboard this small cozy lincoln park location different typical fondue meal salad cheese fondue meats veggies fave dessert our service fantastic she explained everything menu skipped production b c fondue veterans my one complaint space it s cramped capitol c the ceilings low table jammed in going bathroom like obstacle course that goodness one coming aisles opposite me it would game chicken top low lighting now i understand ambiance thing but seriously i can t see chicken cooked i sitting across correct person at least they re helping environment,0
fogo absolutely amazing staff friendly i absolutely love homemade bread bowl salads make bread bowl fresh brick oven the pizza slices huge delicious my favorite thing coxina balls this place highly recommended promises dissapoint,1
this place hot people upscale well heeled trendy crowd food asian fusion awesome rock shrimp tempura must order,0
this one favorite pizza places in trendy bucktown wicker park intersection easy place meet friends colleagues enjoy nice dinner with quality beer like,0
great cozy little seafood place nice steaks too be sure try crab cake appetizer main course i recommend arctic char catfish well reservations definitely needed small space weekend brunch also good,0
amazing must eat falafels get tabouleh course drink millenium pellegrino naranciata,0
hands delicious,1
an ok sauce keeps pizza dominos the service atrocious prices outrageous spend 5 nice italian meal elsewhere if looking fast food disgused ethnic food place you and must eat pay cash owner shady,1
i ve nana s twice great first time even better second time the food fresh incredible flavor they family friendly much needed addition bridgeport i went family daughter order chicken kids menu delicious i wanted order i also loved able get salad instead fries even neighborhood well worth ride food amazing,1
i love mia francesca always pleasure go always packed restaurant i love ambiance service excellent affordable food delicious i love menu changes week week my favorites menu asparagus salad pastas get fantastic fish never disappointing they back room patio quaint cute would perfect small intimate party if ask sit make reservation different ambiance inside romantic,1
the place executes genre modestly well kill category if want place good cocktails feels cool check there s likely line bad inside unmarked door heavily curtained hallway room half tall booths the place surprisingly quiet friday night could used music staff friendly expect place bent exclusive this they asked shuffle us around fit bigger party table offered compensate shots upon inquiry really many shots understandable offered us chartreuse best described taking shot echinacea stay away 12 cocktails acceptable somewhat high chicago 2 whiskey ones i tried good not overly impressive cool place though check out,0
the gastro snazz blackbird crossed chilled vibe girl goat better food experience both i rate within categories best cheap dirty taco join could exist i ll rate higher mediocre nice restaurant ge takes cake and plate appetizer heart great meal superb environs i took lady last night birthday made better choice if want chicken leg size aunt s thigh four pounds mashed potatoes go here if value well balance excellent tasting food knowledgeable helpful enjoyable servers check ge they everything white tablecloth pierre as maitre d spot wishes food was served relaxed spacious soothing setting it s cheap stuff so complain go onion bisque i ll refrain i prefer onions generally i m sure good someone normal charred octopus fantastic octopus delicious enough eat fistful complements worked really well flavor texture fois gras seared fg best again i could eaten fg hours rhubarb crumble strawberry transformed something completely new different awesome atlantic swordfish expertly cooked great taste without fatty creamy colorado lamb lamb gods balanced backdrop canneloni mushrooms could done better plus interesting twist eucalyptus froth this four drinks 220 tax tip worth five meals anywhere else city actually awesome deal and i can t leave without saying whitney excellent server put endless questions awesome things i eating and lemon cake blackberry sorbet brought birthday gracious delicious,0
now everyone gives place 5 stars why maybe enjoy stuffy atmosphere wack hostess sorts attitude uncomfortable chairs super pricey drinks now get wrong time place everything sometimes want nice swanky place sometimes want dive sometimes want sports bar jiminy christmas place almost much i mean get wrong drinks excellent masterfully mixed served gimme break this place might better gold coast the 20 30 something crowd lives works wicker park hang anyways this place designed yuppies travel viagra triangle lincoln park hipster adventure wicker park i cant honestly say i good time there the hostess bitchiest vibe ever server super nice would come intervals almost making sure one person table empty glass full glass my date slam drink even things out want decent cocktail without stick arse attitude ridiculous seats tables 5 inches squared worth usable space go here not everyone plenty people love it but me the whistler blows place clean water opinion i felt like whisper place reason so many damn rules stuff it museum like vibe relaxing bar lounge environment the kind feeling one historical mansion tours feel tense observing anything else only thing missing tour guide narrating ridiculously impractical seating tables pointing yuppies explaining use ice cubes certain way no pictures cameras cellphones touch walls smile jesus christ i tense i even got seated felt like i whisper whole time tense the hostess never said hello how guys tonight nothing like business transaction human appeal how many two sit there here s friggin menu your waitress whenever jesus christ sorry smiling wack biscuits very unsettling me,0
wholy hot damn try spare rib rotation daily specials menu phenomenal oh mah gooodnehhh phenomenal,0
food good rather pricey,1
sunda great atmosphere delicious food it s wonderful spot weekend week day night i love sushi still order many types dishes i ve twice sure going back,1
very expensive got everything drowning mayo i got crab cakes 23 bucks came lemon mayo dipping sauce side creamed corn not really creamed corn corn dripping mayo cream mayo based coleslaw the service decent phenomenal at time waiter asked i thought corn drenched mayo i mentioned food heavy mayo waiter seemed shrug off my friend s scallops looked good drenched sauce bacon drippings this ain t place come looking healthful seafood folks avoid place someone likes crunchy veggies want taste actual fish crab,0
food good 5 days food poisoning ended rectal exam 2 antibiotics probiotic seriously good i m kidding either,1
this place nothing short stellar ask humble reviewer costa rican cuisine never come life vibrantly chicago i think their food always well seasoned balances cr flavors nicely the oatmeal shakes incredible empanada s mandatory party i ve central part costa rica vacation i think irazu rival s local restaurant we ve come across i discovered irazu month ago i ve already dined 7 times do i problem i need consult someone about byob 10 15 entrees 5 sandwiches which filling amazing excellent atmosphere service food best,0
great restaurant great neighborhood been 10 times past 4 years they always pour good drink portions huge price reasonable parking city rough times not calo s you park across street give ticket validated anyone works restaurant live entertainment bar i dined 2 people dined party 12 the staff well trained i love place friend comes town i know good experience,0
all i say omg the margaritas fresh delicious appetizers unbelievable ceviche trio entrees i enjoyed savored every single bite carne asada mole book reservations far advance otherwise might get chance dine frontera grill it worth little planning advance,1
my parents town weekend wanted experience great chicago steak we read reviews yelp decided kinzie we disappointed the service excellent our waiter friendly helpful the steaks fabulous my husband i split 18 oz delmonico btw charge split fee it far juiciest flavorful cut meat long time i also felt great value the la carte items good portions split in opinion kinzie much better value chop houses town,1
i keep brief i love neighborhood i want support independently owned business i blindly but feel like restaurant really working hard right can t help fall love it ths place simply gets it from design menu service really felt like place really cares we ordered lightly cautiously everything creative perfectly done back try everything the staff warm humble bravo,1
what like anteprima a friendly neighborhood restaurant decent food service one word recent visit saturday night loud unbearably loud so loud could hear talk so loud could hear waitperson could hear us order even almost shouting her so loud almost left have the food usual good prices charge little concern dining atmosphere the acoustics room amount people cram small restaurant should shown it unpleasant experience visiting friends think twice going back food three half stars atmosphere stars be warned it like trying nice italian dinner frathouse party,1
this favorite restaurant dined restarant week fabulous food great service overall excellent experience to begin bring delicious homemade bread butter pickles addictive homemade potato chips seasoned dry rub rib seasoning gave great sweet spicy flavor our appetizers excellent cheddar bacon hushpuppies bbq wings i kobe brisket tender divine accompanied huge slab cheddar poblano cornbread my fiance half slab baby back ribs fell bone for dessert carrot cake key lime pie walked stuffed definitely spot go again,0
call simple girl waiting 2 months get place i eagerly awaiting experience described one best food experiences city well i say save money maybe night chefs come table tell us exhaust hood problems in fact first told us going able serve us tell anyone else tables hmmm maybe hint things come i like eclectic food presented artsy way night seemed like art taking precedence food everything looked great 9 courses 100 person disappointed food we knew would little out there how beet juice shot glass served beet rolled chocolate powder ravioli quails eggs caviar caramelized topping break through usually comes together better my fav courses melon prosciutto plate soup rabbit came deboned delicious well beef plate small short rib didn t care raw beef quails egg pickled beef came plate and spoonful risotto i kept hoping get one selections people wrote here luck there waiters chefs cooking serving explain course put plate our chef seemed irritated us chose stay said problems i know stressed would better hide us we brought plenty wines serve courses problems chef remembering bring right wine right course also wine glasses drinking fav wine water tumbler somehow also work me if going go keep watch out nondescript black awning make pop block ashland i actually drove twice thought maybe closed i followed another couple door find make reservations two months prior sent away we left disappointed high expectations again call simple girl simple girl back,0
this absolutely best restaurant experience i recent history while i little apprehensive gone another tastings restaurant couple weeks underwhelmed touted be from time i walked door everything perfect someone whisked coat away i even knew it ticket coat yet somehow i knew would find i ready it after seated front room done shades gray purple reminded tasting chose 12 courses asked wanted basic wine pairings obscure wine pairings we chose basic additional 95 per person disappointed there italian cabanon bonarda absolutely favorite wine night we started cold potato soup black truffle served like oyster shell told eat way the food delicious i help wondering course eat it challenging options see i could come would suggest ultimate enjoyment one favorite presentations pillow yes i said pillow placed setting table filled juniper air the smell amazing perfectly complimented duck served it or imagine small cubes lamb hot stone sprig fresh rosemary inserted stone the aromatic scent released rosemary perfectly complimented lamb served 3 different ways throughout night multitude servers well informed course answered questions had it great service without pretense they encourage men wear jackets however one men i jacket others made feel uncomfortable keep mind wednesday night weekends might different if looking really special night out it it s cheap date spent 1200 4 us worth every penny i definitely back see surprises amazing chef dreams up,0
as luck would it i chance eat calo couple times past couple weeks granted andersonville way beaten path i area calo calls i want good comforting italian food the first time i ever heard calo i bunch yelpers simon s bar drinking ever popular glogg i eaten never good idea glogging one menu s provided bartender calo i called ordered pizza mozzarella sticks share after told would take hour food actually showed 30 minutes hot cheesy thin crust pizza way i like it maybe little pricier i expecting heck i love people bring food you given delivered food good friend lives area asked i want go eat i thought hmm let s go calo see else do well experience great from seated front window watch snow fall amazing lasagna bolognese gnocchi gorgonzola i hooked service kept great martinis flowing effortlessly i left smile face and song heart given many martinis i had i m sure give try you may find next little favorite italian place right andersonville,0
i sure expect bin 36 i read reviews heard several people talk it i never been hard believe given i eat alot love fine glass wine we arrived sat bar minutes the bartender actually quite funny or maybe i offended i said many choices wine i needed get glasses out viola the bartender produces giant magnifying glass read menu not sure worse fact i read menu everyone bar saw i read menu it actually quite funny bartender played along actually seemed dismayed left bar went table note all careful ask for we quickly seated main dining room immediately presented wine list tasting menu dinner menu with little help server robert ordered lovely italian red reasonably priced delicious set perfect tone dinner we started oysters west coast rather small tasted like sea bin 36 salad i loved it mixed greens goat cheese currents light vinaigrette dressing delicious for entree i monkfish good i felt accompanying pork sauce kale bit overpowering still good and bin 36 mashed potatoes i ordered side also quite nice my friend hangar steak fries also quite good for dessert tried chocolate mousse be aware say orange sauce woven whole thing since orange me i eat this i ice cream flights perfect tiny scoops malted vanilla cinnamon stick salty caramel ice cream served mini cookies the perfect way end evening i would go share wine food friends i loved staff encourages try new things food wine but watch bartender he s got magnifying glass bar sure embarrass but certainly helped start conversations people around us,0
a study contrasts yep that s newest addition river north dining scene is graham elliot complicated simple intimate crowded plain fancy case point restaurant looks upscale chic servers dressed jeans sneakers i even sure first bartender actually worked customer the food amazing we opportunity taste wide range menu the much talked appetizer popcorn plain showed schedule however last night s flavor curry coconut fancy much touted truffle flavor how fare the empty bowl indicator amazing taste for appetizers split sea scallops kobe beef tartare three jumbo scallops served fresh peas sauce absolutely delicious equally impressive beef tartare for entrees beef rib stroganoff lamb the stroganoff winner wild mushrooms homemade egg noodles peppered sour cream the lamb good came couscous differentiate lamb dishes i ve had i fell love last night though no not person dish we ordered side dish truffled potato gnocchi i may died gone heaven dish gnocchi served fresh asparagus romano cheese truffle oil fried egg top cut it warm yolk runs throughout dish if heavenly i know is unless course dessert somehow found room for picture this a warm brownie layered house made peanut butter served caramelized banana type ice cream crushed malted milk balls plate we get enough it the wine list large bit challenge probably find anything normally order but server quick suggest and case landed perfect wine accompany meal reasonably priced if i suggestions would reduce noise level place with exposed brick walls open ceiling solid surface floor closely placed tables place quite loud point difficult hear server times even standing next us so concluded study contrasts last night conclude one thing certain would rather coming graham elliot another delightful evening food leaving oh well always tomorrow,0
joined couple friends i finally chance check green mill sunday night uptown poetry slam last night poetry slam me hmm i like poetry i like music competition and i like bars who would thought putting together would create interesting evening created 18 years ago marc smith so what construction worker liked poetry evening combines amateurs trying get stuff read beginning evening marc reading along back band grand finale slam grand prize whopping 10 satisfaction get goes way beyond that the drinks strong service good careful talk get shushed show cover sunday night 6 we able snag one booths along wall place gets busy even sunday be sure look around place well the art deco chandeliers wall hangings even restroom door handles beautiful un duplicateable the funniest thing happened last night i complimented one amateurs followed restroom poem she turned said are trying pick up not much but hey maybe i ll fodder future poem and hear brief interaction future poetry slam,0
this used my steakhouse i lived milwaukee i would come chicago shop merchandise mart i ve countless lunches pouring fabrics designs layouts but last saturday night i finally chance try kinzie chop house dinner disappoint the place redone since i last cool contemporary tones brown cream the doors along kinzie open nicer weather nice mix booths tables i got late darn eisenhower freeway staff great accommodating us get still make theater curtain up time a couple great martinis later time ike distant memory we started mussels largest i while i stuck favorite cut meat ny strip friend bone delmonico while huge flavor amazing typical steakhouse sides included asparagus hollandaise loaded baked potato split us kitchen i liked nuance put salsa potato addition standard toppings our server great of course may helped mutual friend he moved us hour without making us feel rushed he also suggested really nice spicy cab go choices perfect while valet parking also large parking garage across wells st el stop nearby well i may always associate kinzie chop house lunch since visits taken place but looking great steakhouse experience dinner little intimate environment bigger places town look kinzie chophouse,0
so happens give pig much wine why turns purple course and goes joke name new mag mile hot spot the purple pig in seriousness talking jimmy owner name reflects vast wine selection purple high incidence pork pig menu i care call it place amazing open two weeks purple pig seem new restaurant blues many suffer service spot food well food star communal seating norm exception 16 seats along wall and spring another 40 seats patio the wait friday night hour they take reservations ask serve glass one wines extensive list wait door hall we seated bar seriously best place sit get one seats get benefit impeccable service thanks yvonne got meet jimmy jr the executive chef mossimo the pastry chef jimmy sr the owner the menu series sharable plates from charcuterie interesting cheeses salads smears entrees as norm new place we wanted taste little everything we wide range foods start cheeses meats toast tasty we clams rosamarina cold rice dish well shaved brussel sprouts parmesan cheese i never knew brussel sprouts could taste like this on entrees split cuttlefish toasted almonds rosemary amazing prawns wagyu beef so tender could cut fork and enough mossimo came lured us dessert we ordered reccos iris almost like donut stuffed ricotta cheese chocolate gelato olive oil pinch salt obviously eating iris right mossimo came cut us mixing flavors and final calorie crusher brioche split filled chocolate ice cream be still scale the biggest issue the purple pig may finding place located 500 n michigan ave office building proceed past security guards i think like activity nice head left desk hallway i followed noise sound people good time reached front door service spot great meet owner staff hear pride new venture jimmy sr also owns heaven seven t bones st charles dinner bottle wine food plenty three ran 170 reasonable given quantity quality food and within weeks also serving lunch currently serve food 1am weekends check the purple pig and soon asking you know happens give pig much wine,0
i m sure surprising that restaurant caliber hidden away stretch fullerton or food good entered doors a small group us descended sprout thursday night i read much know chef featured top chef show runner i knew going lovely night we seated given menus the first surprise everything prix fixe for 60 choice 3 courses plus two intermezzos you know little items courses night shaved ice little cheese sandwich you order la carte party did end day prix fixe really way go picking one three sets food oh cheese sandwich amazingly good the browned cheese incredible the food comes beautifully plated presented it s part experience a couple first plates i loved included soft shell crab beef carpaccio stuffed trout unique delicious for course two the hapu light tasty it s fish i never before others table raved rib eye now remember small delicate portions meant savor maybe share going leave leftovers take home another day for dessert i went plain gelato craziest dish table something called corn corn popcorn macadamia nuts sounds odd amazingly good service spot on had i smaller group i would sat front cozy patio group inside diners stayed doors the decor sparse helps draw attention food parking area breeze side streets permit parking almost always find spot know even fixed menu prices add up for four us bill ran around 450 drinks little 100 person little high neighborhood place or maybe many drinks night there overall sprout great little spot unexpected place and often best kind,0
i wish experience davanti enoteca lived rave reviews yelp for night visited something surely off when got told would 20 minute wait no problem place packed take reservations within minutes sitting bar high top bar area us eat at while little close couple next us sat began look menu there large group standing bar pathway people get door table we jostled bumped into table moved etc many times people trying move place table wall opened asked seated there they accommodating moved us least seating got better i could keep water glass table without grab every two seconds we went server s suggestions trio bruschetta good great burrata olive oil tomatoes sort deconstructed caprese salad also favorite tomatoes warm drowning oil a little bread would good well asked for came much later already onto next course the next three courses got better the ragu polenta delicious this changes daily interesting presentation the pasta dish sausage also quite tasty and special day braised beef cheek grilled artichokes mushrooms also fall apart tender wonderful and dessert deconstructed cannoli sundae served sundae class long spoon also pretty good the biggest challenge place service on three different occasions wrong dish sent table say not here at one point server brought said compliment kitchen could even fathom that came back said no another table also timing issues whole evening our drinks took 15 minutes get table odd since sitting right bar the food took forever come up long cases wanted eat mystery dishes came table first whisked away they good job always giving new plate flatware two occasions knives forks dropped in one case laps got food us i get busy hurry little precision would gone long way i love ambiance place i used go earlier rendition i love way large windows open street summer months i like buy bottle wine serve 7 corkage fee full bar liking i like sharable plates i think need work service make sure right food going right tables and know go busy ask seated back gets crowded front bar enjoyable evening as walking out chef owner thanked us coming nice touch i wish around earlier wave magic spatula make evening perfect rest reviews say is,0
and again gilt bar comes 5 star win no matter i go i send here review always fantastic this time special shout goes manny server went way make sure evening perfect if been need go if been go again consistently one favorite places city,0
i love consistency carnivale years i also love matter long since last visit louis front bar always remembers name drink makes feel like i ve come home this visit good past the food good ambiance never fails delight on visit i take rating one star i bit issue server i told clearly i eat oranges he said problem first course ceviche came orange top crazy he apologetic dish exchanged one i could eat happened other that evening went without hitch i love place continues fun spot always count fun ambiance good food good service,0
this place great anything dinner parents night neighborhood drinks the large leather chairs darker browsing room library feel huge plus i ve also told high quality sound system in terms food everything i ve delicious iceberg wedge salad mac cheese portobello mushroom sandwich chop salad spinach cheese dip yum apple crisp dessert yum yum the side many non breakfast options vegetarians brunch menu another huge plus awkward date people watching for reason every time i m there bunch couples seem awesomely bad dates,1
i wilde times i would say i come back ambiance food drinks they two long wooded cherry bars charming seating area next fireplace setting library real books mind you i love the menu fitting establishment i feel food could better fit warm cozy atmosphere the drink menu suitable well though irish noted establishment could offer better variety whiskey drinks menu the last time i little bothered i asked coffee sambuca i brought coffee sambuca shot glass ummmm i spoke bartender said generally sambuca coffee comes cognac glass 3 coffee beans told bar tending 10 years never heard thing really though readily accommodated me now i kirwood home tools trixies i would understand bartender knowing i talking about i say come back tell spoke bartenders yes sambuca served i right thanks i knew i i appreciate fact looked came back tell wrong it hard like place spite short comings charm place friendliness staff keeps coming back,0
completely incredible experience 27 individual tiny bomb like experiences row little micro courses flavor texture temperature smell i read peter segal s book vice flight chicago booked dinner plane my buddy i 4 hours never before never again food science creations amazing sensory experience these course come intervals there s plenty time savor reflect had staff great job explaining couching food get wine pairings ultimate experience be prepared lengthy stay though be ready conversation typically 4 hour dozen course meal states even foodies may reach oh god yet more courses go stage stick out you ll likely never experience series elaborately prepared intricately delivered foods again,0
great place incredible food,1
